case_id,category,query,expected_ideal_behavior,family,scenario_id,phase,run_index,intent,behavior_class,answerability_status,evidence_count,answer_text_truncated,warning_kinds,validation_outcome,adapter_source,fallback_used,fallback_reason,d1_intent,llm_intent,compute_decision_mode,aspect_triggered,aspect_name,latency_ms,bucket,bucket_confidence,bucket_rationale,error,strict_bucket,strict_rationale
OP-004,orientation,Give me a snapshot of where we are.,direct_answer,STRUCT,C104__OC_2,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance C104, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. 10 routes.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,834.6,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-004,orientation,Give me a snapshot of where we are.,direct_answer,SCHEDULE,C105__TT_4,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance C105, under a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. No late customers.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,1051.31,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-004,orientation,Give me a snapshot of where we are.,direct_answer,SCHEDULE,C105__TT_4,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance C105, under a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. No late customers.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,756.4,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-004,orientation,Give me a snapshot of where we are.,direct_answer,SCHEDULE,C105__TT_4,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance C105, under a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. No late customers.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,733.85,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,OBJ,C202__TW_3,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance C202, under a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Objective 591.6.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,1066.65,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,OBJ,C202__TW_3,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance C202, under a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Objective 591.6.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,857.51,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,OBJ,C202__TW_3,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance C202, under a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Objective 591.6.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,943.61,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,PV,R202__OC_1,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance R202, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. The current solution is feasible.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,1201.25,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,PV,R202__OC_1,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance R202, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. The current solution is feasible.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,852.87,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,PV,R202__OC_1,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance R202, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. The current solution is feasible.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,1022.72,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,STRUCT,C104__OC_2,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance C104, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. 10 routes.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,1096.41,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,STRUCT,C104__OC_2,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance C104, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. 10 routes.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,1172.24,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,STRUCT,C104__OC_2,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance C104, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. 10 routes.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,623.24,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,SCHEDULE,C105__TT_4,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance C105, under a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. No late customers.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,999.29,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,SCHEDULE,C105__TT_4,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance C105, under a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. No late customers.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,726.01,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-005,orientation,I just sat down — set me up. What's going on?,direct_answer,SCHEDULE,C105__TT_4,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance C105, under a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. No late customers.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,1288.86,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-006,orientation,Summarize the current situation.,direct_answer,OBJ,C202__TW_3,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance C202, under a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Objective 591.6.",,accepted,llm,False,,objective_value,scenario_summary,answer_from_payload,False,,659.01,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-006,orientation,Summarize the current situation.,direct_answer,OBJ,C202__TW_3,on,1,solution_summary,partial_answer_with_warning,partially_answerable,28,Objective value: 591.6.,,accepted,llm,False,,objective_value,solution_summary,partial_from_payload,False,,877.55,ANSWERED_PARTIALLY,medium,partial answer with 28 evidence items,,ANSWERED_USEFULLY,strict ok: overview intent solution_summary
OP-006,orientation,Summarize the current situation.,direct_answer,OBJ,C202__TW_3,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance C202, under a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Objective 591.6.",,accepted,llm,False,,objective_value,scenario_summary,answer_from_payload,False,,686.58,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-006,orientation,Summarize the current situation.,direct_answer,PV,R202__OC_1,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance R202, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. The current solution is feasible.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,655.45,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-006,orientation,Summarize the current situation.,direct_answer,PV,R202__OC_1,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance R202, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. The current solution is feasible.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,977.35,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-006,orientation,Summarize the current situation.,direct_answer,PV,R202__OC_1,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance R202, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. The current solution is feasible.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,878.05,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-006,orientation,Summarize the current situation.,direct_answer,STRUCT,C104__OC_2,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance C104, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. 10 routes.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,1946.66,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-006,orientation,Summarize the current situation.,direct_answer,STRUCT,C104__OC_2,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance C104, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. 10 routes.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,5576.87,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-006,orientation,Summarize the current situation.,direct_answer,STRUCT,C104__OC_2,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance C104, under a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. 10 routes.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,846.77,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-006,orientation,Summarize the current situation.,direct_answer,SCHEDULE,C105__TT_4,on,0,solution_summary,partial_answer_with_warning,partially_answerable,28,No customers are late.,,accepted,llm,False,,unknown,solution_summary,partial_from_payload,False,,1136.02,ANSWERED_PARTIALLY,medium,partial answer with 28 evidence items,,ANSWERED_USEFULLY,strict ok: overview intent solution_summary
OP-006,orientation,Summarize the current situation.,direct_answer,SCHEDULE,C105__TT_4,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance C105, under a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. No late customers.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,1009.92,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-006,orientation,Summarize the current situation.,direct_answer,SCHEDULE,C105__TT_4,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance C105, under a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. No late customers.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,1028.22,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,OBJ,C202__TW_3,on,0,perturbation_summary,direct_answer,answerable,28,"This is a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Main fields to inspect: arrival_times, lateness, route_end_times. Objective 591.6.",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,0.23,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,OBJ,C202__TW_3,on,1,perturbation_summary,direct_answer,answerable,28,"This is a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Main fields to inspect: arrival_times, lateness, route_end_times. Objective 591.6.",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,0.19,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,OBJ,C202__TW_3,on,2,perturbation_summary,direct_answer,answerable,28,"This is a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Main fields to inspect: arrival_times, lateness, route_end_times. Objective 591.6.",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,0.18,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,PV,R202__OC_1,on,0,perturbation_summary,direct_answer,answerable,28,"This is a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. Main fields to inspect: feasibility, n_routes, lateness, objective. The current solution is fea…",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,0.19,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,PV,R202__OC_1,on,1,perturbation_summary,direct_answer,answerable,28,"This is a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. Main fields to inspect: feasibility, n_routes, lateness, objective. The current solution is fea…",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,0.17,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,PV,R202__OC_1,on,2,perturbation_summary,direct_answer,answerable,28,"This is a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. Main fields to inspect: feasibility, n_routes, lateness, objective. The current solution is fea…",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,0.18,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,STRUCT,C104__OC_2,on,0,perturbation_summary,direct_answer,answerable,28,"This is a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. Main fields to inspect: feasibility, n_routes, lateness, objective. 10 routes.",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,0.33,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,STRUCT,C104__OC_2,on,1,perturbation_summary,direct_answer,answerable,28,"This is a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. Main fields to inspect: feasibility, n_routes, lateness, objective. 10 routes.",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,0.3,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,STRUCT,C104__OC_2,on,2,perturbation_summary,direct_answer,answerable,28,"This is a customer-insertion perturbation. This stresses whether the plan can absorb additional customer orders. New customers must be assigned to a route while preserving feasibility and reasonable cost. Main fields to inspect: feasibility, n_routes, lateness, objective. 10 routes.",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,0.31,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,SCHEDULE,C105__TT_4,on,0,perturbation_summary,direct_answer,answerable,28,"This is a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. Main fields to inspect: objective, arrival_times, lateness, route_end_tim…",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,1.58,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,SCHEDULE,C105__TT_4,on,1,perturbation_summary,direct_answer,answerable,28,"This is a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. Main fields to inspect: objective, arrival_times, lateness, route_end_tim…",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,1.68,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-007,orientation,What's the perturbation doing to my routes?,direct_answer,SCHEDULE,C105__TT_4,on,2,perturbation_summary,direct_answer,answerable,28,"This is a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. Main fields to inspect: objective, arrival_times, lateness, route_end_tim…",,accepted,d1,False,,perturbation_summary,,answer_from_payload,False,,1.62,ANSWERED_USEFULLY,high,"category-aligned intent=perturbation_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent perturbation_summary
OP-008,orientation,Talk me through what happened here.,direct_answer,OBJ,C202__TW_3,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance C202, under a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Objective 591.6.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,809.06,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-008,orientation,Talk me through what happened here.,direct_answer,OBJ,C202__TW_3,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance C202, under a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Objective 591.6.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,711.53,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-008,orientation,Talk me through what happened here.,direct_answer,OBJ,C202__TW_3,on,2,unknown,useful_refusal,not_answerable,0,This question cannot be answered from the current payload.,,rejected_ambiguous,d1,True,"LLM marked ambiguous: The prompt is a broad request to explain the overall situation, which could map to scenario_summary or solution_summary.",unknown,scenario_summary,clarification_needed,False,,3395.99,REFUSED_INCORRECTLY,high,"expected=direct_answer, got useful_refusal (intent=unknown)",,REFUSED_LEGITIMATELY,refused (acceptable for orientation)
OP-008,orientation,Talk me through what happened here.,direct_answer,PV,R202__OC_1,on,0,unknown,useful_refusal,not_answerable,0,This question cannot be answered from the current payload.,,rejected_ambiguous,d1,True,"LLM marked ambiguous: The prompt is a broad request for an overview, which could map to scenario_summary or solution_summary.",unknown,scenario_summary,clarification_needed,False,,1284.8,REFUSED_INCORRECTLY,high,"expected=direct_answer, got useful_refusal (intent=unknown)",,REFUSED_LEGITIMATELY,refused (acceptable for orientation)
OP-008,orientation,Talk me through what happened here.,direct_answer,PV,R202__OC_1,on,1,unknown,useful_refusal,not_answerable,0,This question cannot be answered from the current payload.,,rejected_ambiguous,d1,True,"LLM marked ambiguous: The prompt is a broad request for an overall explanation, which could map to scenario_summary, solution_summary, or perturbation_summary depending on the underlying context.",unknown,scenario_summary,clarification_needed,False,,1174.1,REFUSED_INCORRECTLY,high,"expected=direct_answer, got useful_refusal (intent=unknown)",,REFUSED_LEGITIMATELY,refused (acceptable for orientation)
OP-008,orientation,Talk me through what happened here.,direct_answer,PV,R202__OC_1,on,2,unknown,useful_refusal,not_answerable,0,This question cannot be answered from the current payload.,,rejected_ambiguous,d1,True,"LLM marked ambiguous: The prompt is a broad request to explain the overall scenario, but it could also be interpreted as a solution summary or what_to_watch request.",unknown,scenario_summary,clarification_needed,False,,1146.6,REFUSED_INCORRECTLY,high,"expected=direct_answer, got useful_refusal (intent=unknown)",,REFUSED_LEGITIMATELY,refused (acceptable for orientation)
OP-008,orientation,Talk me through what happened here.,direct_answer,STRUCT,C104__OC_2,on,0,unknown,useful_refusal,not_answerable,0,This question cannot be answered from the current payload.,,rejected_ambiguous,d1,True,"LLM marked ambiguous: The prompt is a broad request for an overview, which could map to scenario_summary or solution_summary.",unknown,scenario_summary,clarification_needed,False,,934.07,REFUSED_INCORRECTLY,high,"expected=direct_answer, got useful_refusal (intent=unknown)",,REFUSED_LEGITIMATELY,refused (acceptable for orientation)
OP-008,orientation,Talk me through what happened here.,direct_answer,STRUCT,C104__OC_2,on,1,unknown,useful_refusal,not_answerable,0,This question cannot be answered from the current payload.,,rejected_ambiguous,d1,True,LLM marked ambiguous: The prompt is a broad request for an overview ('Talk me through what happened here') and could fit scenario_summary or solution_summary without additional context.,unknown,scenario_summary,clarification_needed,False,,1090.6,REFUSED_INCORRECTLY,high,"expected=direct_answer, got useful_refusal (intent=unknown)",,REFUSED_LEGITIMATELY,refused (acceptable for orientation)
OP-008,orientation,Talk me through what happened here.,direct_answer,STRUCT,C104__OC_2,on,2,unknown,useful_refusal,not_answerable,0,This question cannot be answered from the current payload.,,rejected_ambiguous,d1,True,LLM marked ambiguous: The prompt is a broad request for an overall explanation and could map to scenario_summary or solution_summary.,unknown,scenario_summary,clarification_needed,False,,1116.82,REFUSED_INCORRECTLY,high,"expected=direct_answer, got useful_refusal (intent=unknown)",,REFUSED_LEGITIMATELY,refused (acceptable for orientation)
OP-008,orientation,Talk me through what happened here.,direct_answer,SCHEDULE,C105__TT_4,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance C105, under a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. No late customers.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,903.91,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-008,orientation,Talk me through what happened here.,direct_answer,SCHEDULE,C105__TT_4,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance C105, under a travel-time perturbation. This stresses whether routes remain feasible and timely when travel times between customers change. Longer travel times push out arrivals and may break time-window or end-of-day constraints. No late customers.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,940.53,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-008,orientation,Talk me through what happened here.,direct_answer,SCHEDULE,C105__TT_4,on,2,unknown,useful_refusal,not_answerable,0,This question cannot be answered from the current payload.,,rejected_ambiguous,d1,True,LLM marked ambiguous: The prompt is a broad request for an overall explanation and could map to scenario_summary or solution_summary.,unknown,scenario_summary,clarification_needed,False,,1259.88,REFUSED_INCORRECTLY,high,"expected=direct_answer, got useful_refusal (intent=unknown)",,REFUSED_LEGITIMATELY,refused (acceptable for orientation)
OP-300,orientation,Whats going on with this scenario?,direct_answer,OBJ,C202__TW_3,on,0,scenario_summary,direct_answer,answerable,28,"This scenario is instance C202, under a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Objective 591.6.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,882.85,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-300,orientation,Whats going on with this scenario?,direct_answer,OBJ,C202__TW_3,on,1,scenario_summary,direct_answer,answerable,28,"This scenario is instance C202, under a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Objective 591.6.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,891.61,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
OP-300,orientation,Whats going on with this scenario?,direct_answer,OBJ,C202__TW_3,on,2,scenario_summary,direct_answer,answerable,28,"This scenario is instance C202, under a time-window perturbation. This stresses whether customers can still be served within their allowed service windows. Tightened windows make on-time delivery harder. Objective 591.6.",,accepted,llm,False,,unknown,scenario_summary,answer_from_payload,False,,864.05,ANSWERED_USEFULLY,high,"category-aligned intent=scenario_summary, ev=28",,ANSWERED_USEFULLY,strict ok: overview intent scenario_summary
